gun,beam,"The primary electron beam was generated by an electrostatically focused electron gun, with a rhenium strip cathode.",1
instrument,players,"Violin-family string instrument players are also occasionally instructed to strike the string with the side of the bow, a technique called col legno.",0
pictures,taverns,In 1672 he opened a tavern in Leiden and many of his pictures represent taverns and festive gatherings.,0
qualifications,care,CACHE designs qualifications in the care and education of children and young people.,0
book,author,"The author wrote a book, Moneyball, that drove baseball's clubby traditionalists crazy.",0
piece,modernist,"As must Concerto PH, a piece this modernist composed for the Brussels Fair using amplified burning charcoal as his single sound source.",0
cocaine,mortality,"Higher doses of cocaine cause convulsions, severe maternal weight loss and increased maternal mortality.",1
Droxyapatite,gaps,Droxyapatite were implanted into facial osteotomy gaps.,0
flowers,bunch,I'm going with some girls to get a bunch of flowers.,0
dog,crash,A dog loose on the carriageway caused a five-vehicle crash on the M25 on Wednesday morning.,1
microprocessor cluster,applications,The microprocessor cluster has been migrated into high-end embedded applications.,0
cakes,oven,They were ready to bake the best darn cakes that ever popped out of an oven.,0
demonstrators,vehicles,The demonstrators descended from the vehicles and marched five kilometers.,0
interview,files,His interview for Colonel James Critchfield of the CIA's Gehlen Organization that runs to nearly a thousand pages was hidden in the CIA's files for years.,0
liquor,corn,"Once all the corn liquor is collected, you have to proof it down.",0
sextant,navigator,The navigator did his job then with a Plath sextant and a chronograph.,0
wash basin,bathroom,"The bathroom comprises bath tub with electric shower, wash basin and WC.",0
filter,system,The system uses a filter to clean the air that the central vacuum has taken in.,0
regulations,refunds,The following regulations govern refunds available upon withdrawal from the University or when other changes of status take place.,0
workshops,skills,We teach conflict resolution skills to young people through workshops in schools and youth centres.,0
fuels,pollution,"In economic terms, pollution from fossil fuels is regarded as a negative externality and should be taxed.",1
fuels,pollution,"Third, air and water pollution from fossil fuels are a huge problem in China.",1
helve,axe,Once he dangled his axe by the helve to sight along the tree trunk.,0
flour,corn,"The Ca content in the corn flour has also a strong dependence on the pericarp thickness (Gutierrez et al., 2007).",0
clothes,suitcase,The suitcase was full of smart new clothes.,0
oestrogens,body,There are three different oestrogens made by your body.,0
turkeys,flock,The pandemic H1N1 flu virus was confirmed in a flock of breeder turkeys in Virginia.,0
goddess,fish,"Murmur of Water, Kuttimuratov's other piece I photographed for you, shows the Zoroastrian goddess of water with a fish.",0
typhoon,destruction,"In 1880, there was a strong typhoon and an earthquake that lead to the destruction of the instrument.",1
yarn,bins,"In the beginning, the yarn was stored in plastic Ikea bins.",0
team,final,Two extra-time goals sent the team into the Carling final.,0
politicians,closet,"Buoyed by liberal attitudes such as those, politicians across Western Europe are stepping out of the closet.",0
essay,writer,"It took Sonu Shamdasani, the primary translator and the writer of a 33-page introductory essay, two years to persuade Jung's family to let him start working on a colour copy of the original book.",0
whiskey,rye,"Still, Wondrich, a onetime history professor who is now the drinks correspondent for Esquire magazine, was the man who made me see the light about rye whiskey.",0
company,market,The foreign company has entered into the insurance market in China.,0
tourists,hotel,"Well rested from our relaxing day pool side, the tourists had an early departure from the hotel.",0
newspaper,divorce,He learnt about their divorce from a newspaper.,0
author,information,"Also included is our Commission Authorization form, which collects the author's contact information and authorizes us to retain our standard 5% commission.",0
windows,constellation,"Far below and a universe away, a constellation of windows darkened.",0
dragons,faction,"One faction of netherwing dragons, named the Netherwing, were attacked by the Dragonmaw orcs of Shadowmoon Valley and many were enslaved by Zuluhed, including the female Karynaku (mate of Neltharaku) who was leader of the brood.",0
rampart,gangs,The ditch was dug and the rampart piled up by gangs of men working in sections.,0
Speeding,accidents,Speeding is one of the more obvious causes of pedestrian accidents.,1
albums,values,Family values and meanings are narrated through family albums.,0
pecans,dish,It was a jigsaw puzzle game of several spilled pecans in a dish.,0
axis,wheel,The axis of the drive wheel of the internal Geneva drive haves a bearing only on one side.,0
programming,political process,"Even though the network's programming covers the political process, the network receives no funding from the government.",0
tea bag,mug,"The tea bag was in a mug, which made the whole process more straightforward.",0
partners,alliance,Microsoft has announced an alliance of various industry partners whose goal is to fight the Conficker worm.,0
images,group,The images show a group of men that detectives want to question.,0
passport,detainee,The detainee traveled to Afghanistan on a forged passport.,0
staff,man,"Thorstein has no choice but to ride to the village of Hof and deal with Thord, the man who struck him with the staff.",0
treatises,obligation,Numerous international treatises assert the obligation to give medical care without discrimination to all victims in a war zone.,0
swans,lamentation,"A lamentation of swans is swimming on the lake, some are on the shore, and others are flying.",0
employee,company,Note that the relevant superannuation fund(s) must be notified of the employee's departure from the company.,0
films,film festival,"This year, many films from Asian countries are entering into the film festival.",0
high temperature,decomposition reaction,"The high temperature caused a decomposition reaction, increased the inner pressure of the reactor, and resulted in a rupture.",1
riflemen,brigade,"New Zealand raised a force to fight in Europe and sent a brigade of mounted riflemen and a brigade of infantry which after meeting up with the Australians, was diverted to Egypt.",0
body,plane,He hold the body of the plane loosely between two fingers with the nose of the plane pointing toward the floor.,0
binoculars,scientists,The scientists and monitored the depth while studying the narrows through binoculars.,0
animal food,lake,These people dropped animal food into the lake.,0
space shuttle orbiters,space,Five space shuttle orbiters have flown into space on NASA's missions.,0
musketeers,regiment,"Athos, Porthos and Aramis were soldiers in the very prestigious regiment of The King's musketeers - something like King's Guard- which main arm, in the battlefield was the musket, a very heavy gun that needed to be held on a fork.",0
Access,doorway,Access to Two Gateway Center is gained from a doorway just inside the Liberty Avenue vehicle entrance.,0
solicitors,administration building,Branton bridge solicitors entered into the administration building.,0
whisky,barley,"It is a general rule of thumb that the tastier and more expensive a blended whisky is, the more single malt, i.e., barley whisky, has gone into its making.",0
plans,school,"The school convinced jurors with plans for ground-breaking research programs, such as the Karlsruhe School of Optics and Photonics.",0
recession,deterioration,The deterioration has been caused by an apparently endless recession.,1
money,education,The money was put into education and health.,0
water,cookie pan,"He poured water into a cookie pan, put the mold into the pan, and froze the two together.",0
bedrooms,apartment,"The apartment comprises of two bedrooms with fitted wardrobes, two bathrooms with tub, a spacious kitchen and lounge/dining room...",0
button,transmitter,I pressed the button of the radio transmitter to be programmed 1x.,0
work,composer,Here is another work from the pen of a vital American composer.,0
Impalas,couple,After a short playing session they walked off on the trail of a couple of lone female Impalas.,0
recommendations,committee,The committee came up with some interesting recommendations.,0
oil,olive,"The greatest exponent of monounsaturated fat is olive oil, and it is a prime component of the Mediterranean Diet.",0
money,company,My father spent his money on his company.,0
coffee,wife,"My wife quickly prepared scrambled eggs and black coffee and took them back to bed with her copy of Miss Pettigrew lives for a Day"".""",0
door,dryer,I took a look at the way and in what direction the door of the dryer swings open since there was limited space in my laundry room.,0
tendinitis,elbow pain,"The scientific, yet understandable reasons of why the L*Bo Aid is so effective in eliminating and preventing elbow pain due to epicondylitis commonly referred to as Tennis Elbow"" and tendinitis.""",1
baby bat,nest,The baby bat was blown into the squirrel's treetop nest by a storm.,0
book,reviewer,The principal hazard facing the publisher with respect to reviews is getting panned by an honest book reviewer or scammed by a phony book reviewer.,0
comforter,suitcase,The money-laced comforter was in a suitcase bound for the Middle East aboard a commercial flight.,0
inspiration,process,The process departs from an inspiration and idea generation phase based on challenges the company faces in the coming years.,1
paste,curry,"Shrimp paste is a key ingredient used for making Thai curry and it is also used in many spicy soups, salads, sauces and stir-fries.",0
immigration,decline,The decline has been caused by the immigration of lower ability immigrants.,1
birdhouse,wood,The Country Lane Charm birdhouse is made from antique salvaged barn wood.,0
output,factory,One factory's output or waste-product became the raw materials of another factory (preferably nearby).,0
letter,members,The following letter was sent to members of the U.S. Senate.,0
machine,suitcase,This machine was in a suitcase that was the size of a carry-on bag and weighed less than 10 pounds.,0
rear,refrigerator,"Simple plastic covered wire baskets with wheels on a rail, allows access to the rear of the refrigerator.",0
windows,shop,"Judging by the decorations in the shop windows, it is Christmas time.",0
range,criminal law,"Instead, criminal law is set out in a diverse range of statutes and court decisions.",1
coast,lowlands,"Here, the coast comprises coastal lowlands that receive the many small rivers flowing from the lake-studded plains of the island's western half.",0
conjunctivitis,pinkeye,Infectious conjunctivitis is the most common cause of pinkeye around the world.,1
work,difficulties,Afterwards the work points out the great difficulties due to the measurement of those parameters and reports about some experimental investigations executed.,0
figure,singing,The singing comes from the substantial figure of Mole - Paul Smith in the normal world - who crams into his days a full-time job.,1
writers,collective,"His poetry began enjoying increasing success, and in 1933 he was able to earn his living exclusively from his writings, joining the collective of young writers at the magazine Ogonyok.",0
bible,trunk,"The bible was in a trunk that was sent to Fort Worth, Texas.",0
symbolism,author,The author uses symbolism in order to show the importance of some ideals and main themes of the novel.,0
tea,Strawberry,"Strawberry tea tastes almost as delicious as the berry itself, with a mild and fruity flavor.",0
bacon,butcher,The bacon is home cured by our local butcher who also supplies the award winning sausages.,0
recordings,studios,"These studios became veritable hit factories"" that produced many of the most successful pop recordings of the latter 20th century.""",0
terraces,philanthropist,"The 1886 terraces are of historic importance to Geelong, having been built by the philanthropist Elizabeth Austin.",0
slider,machine,"Finally, the slider was inserted up into the machine and used to trip the payout switch.",0
session,conference,The second day of the conference started with the fourth session on knowledge.,0
contributions,session,The morning session of the symposium comprises contributions from former group members and ends with a reunion lunch for the attendees.,0
collar,female,The adult female has a faint emerald green collar that is difficult to discern in the field.,0
novels,story,The Demon Princes is a five-book series of science fiction novels which cumulatively relate the story of Kirth Gersen.,0
earthquake,damage,"The damage in Washington was so much less than the damage caused by the 1994 Northridge earthquake, despite that their magnitudes were so similar-- 6.8 vs. 6.7.",1
sculpture,harbour,A specially built sculpture of the ship emerges from the harbour.,0
beer,barley,"The highland barley beer produced in Tibet has been becoming increasingly popular among Americans since the first batch of 11,340 boxes of such beer were shipped to the United States in May.",0
trophy,award,The award comprises a trophy and a certificate and is being run by The British Cartographic Society with the support of Stanfords Map Shop.,0
talks,violence,"The violence in Indonesia's Aceh province has been discussed at talks in Jakarta between President Wahid and the visiting Malaysian prime minister, Mahathir Mohamad.",0
caricatures,people,"Aboriginal people have repeatedly been popularly described through coarse, even racist caricatures.",0
benefits,consumers,The hotel sector passed on benefits to the consumers.,0
disc,paper,It showed a photo of it being enclosed in a black plastic case and the disc was enclosed in paper.,0
cooker,friend,I even have a friend who cooks the cans in a pressure cooker because she can't be bothered cooking them on the stove for 3 hours.,0
picture,pupils,The picture of Madonna and Child in Glory with St Sebastian and St Rocco on the far wall of the church of Campello sul Clitunno was completed by one of his pupils from a preparatory drawing by Lo Spagna.,0
population,individuals,"Here, we analysed changes in heterozygosity over time in an insular mouflon (Ovis aries) population founded by two individuals in 1957.",0
train,depot,"The train departs from the Bryson City, NC train depot on its magical journey to the North Pole.",0
housing,windshield,The windshield encloses a parachute housing containing a parachute assembly.,0
activity,earthquake,"In early 2007 renewed a coal mining activity in the region triggered the earthquake, although earthquake activity has been present in the area at least since white settlement first occurred.",1
silk,researchers,In experiments so far the researchers have produced spider silk by inserting the gene into the genome of cows and hamsters.,0
jumper,grandmother,This little cutie was once a jumper knitted by my grandmother.,0
people,debt,"Since last year, many people are sinking into debt.",0
report,need,The report insisted on the need to guarantee income security independently of the variations in economic circumstances.,0
ashes,jar,He placed the ashes in a jar and divided them equally into eight portions.,0
bacteria,diarrhea,"This bacteria causes skin infections, colds, or diarrhea.",1
money,education,Washington has fiddled while other states poured money into higher education.,0
troops,jungle,The UN has transported troops into the deep jungle of Cambodia.,0
script,situation,"A script was written describing the initial situation, with ongoing scenarios developed containing essential actions.",0
wall,building,He was all asshatty about the mural on the wall of the building and thus he did not spend much time in cities.,0
dust,coughing,"Brushing the air with both hands and coughing from the dust, it settled on both vehicles.",1
universe,explosion,But all these Friedmann universes are very different from the kind of expansion one gets when the universe originated in an explosion.,0
clothing,chest,Storing clothing in a cedar chest protected the apparel from the damaging effects of moth larvae.,0
Experts,facilities,Experts said that the creation of such facilities contributes to strengthening the city's position as one of eastern Cuba's major tourist destinations.,0
Anger,aggressions,Anger leads to aggressions towards colleagues.,1
meals,seniors,The organization delivered meals to homebound seniors.,0
excitation,emission,The former emission arose from the primary collisional excitation.,1
perception,vehicle,We present a perception driven autonomous urban vehicle.,0
dates,position,A solar calendar is a calendar whose dates indicate the position of the earth on its revolution around the sun.,0
pikemen,unit,The regiment is composed of ten battalions of 400 heavy infantry and 50 light infantry each plus an extra unit of 1000 pikemen and 500 extra light infantry.,0
list,magazine,This magazine has thrown together a list of the Top 100 albums between 2000 and 2009.,0
herring,dish,"Traditionally the national dish of the island is 'Spuds and Herrin', boiled potatoes and herring.",0
tissue,choroidal side,Weights were added to the other side of the balance until tissue release from the choroidal side was achieved.,0
pneuroblasts,dam,Newly generated pneuroblasts are migrating into the dam.,0
mercury,shell,Shri Pandit Krishnapal Sharma made approximately 1 tola of gold from 1 tola of mercury in front of us; the mercury was put inside a shell of reetha.,0
dish,oven,I even placed the dish in a cold oven as directions state.,0
attack,sorrow,This sweet satisfaction was only troubled by the sorrow caused by the horrible attack on the person of a representative of the nation.,1
railing,balcony,Earl turned and leaned on the railing of the balcony.,0
reinstatement,remedy,"In a similar context, this circuit has followed the rule that reinstatement is a basic element of the appropriate remedy in wrongful employee discharge cases.",0
combo,salads,I love the sweet and salty combo of the watermelon salads that have been all over the food world lately.,0
windsurfers,control,It is exciting to see the windsurfers conquer the water body with their impressive control and skills.,0
research,male reproduction biology,During the period of Professor Mikko Niemi (1965-1996) the focus of research was in male reproduction biology.,0
coolant,oil,The head gasket leaked coolant into the oil.,0
company,pool,A German company dug a pool on an outdoor running track and then covered it up.,0
quality,bag,It's the quality inside a fertilizer bag.,0
depression,insomnia,Many depression sufferers and their physicians revealed that insomnia was caused by depression.,1
artistic performances,Education,"Education in early African societies included such things as artistic performances, ceremonies, games, festivals, dancing, singing, and drawing.",0
workers,dormitory,Some foreign workers moved into a converted dormitory at Serangoon Gardens estate on Friday.,0
insulation,walls,This company has put the insulation into the walls.,0
authors,pleiad,"From 1958 to the present, he has cautiously undertaken a close collaboration with a pleiad of reputed authors in his cinematic endeavors.",0
piece,Artists,Artists have created a living piece of leather from mouse stem cells.,0
billions,company,The taxpayers have dumped billions into this bankrupt company without noticing it.,0
brace,ankle,"She wears a brace for her left ankle, has restricted use of her left hand, still has vision problems and continues with therapy.",0
sauce,tomato,"We had calamari appetizer which was no different then any other place, the lamb shank tasted like it was cooked in canned tomato sauce.",0
disease,patient,The disease was transmitted on to another patient by skin.,0
bridges,player,"The bridges of a koto, on the other hand, are moved by the player, in the course of a single piece of music.",0
biochemicals,liver,The liver is responsible for production of biochemicals necessary for digestion.,0
spending,strain,The increased spending caused a strain on the state treasury as the Sultan was spending increasing amounts of time in the harem rather than leading the people.,1
episode,riots,That episode also reflected on the 1992 Los Angeles riots.,0
internship,interest,My earliest research interest stemmed from an internship at Tall Timbers.,1
running,loss,Here are some ways to avoid mindless eating and boost your weight loss from running.,1
jib,boat,Adding a staysail gives a boat a small jib that can balance the boat in heavier wind and sea conditions.,0
statement,resolution,This statement pointed toward the resolution preferred by the Bosnian Serbs.,0
figures,unemployment,Latest figures show unemployment in Wales is rising again despite falls in the previous two months.,0
language,community,"When the Anatolian language went away from the community, it continued its dialectal divisions.",0
sun,tides,The tides caused by the sun follow the exact same methods as those by the moon.,1
organizers,group,The organizers of the retreat near Lake Placid threw together a group of people on a hunch.,0
study,processing time,This study aimed at assessing the processing time of a natural scene in a fast categorization task of its context or 'gist'.,0
chivalry,dukes,"Athens, in his time, was strictly a portion of feudal Europe, and the chivalry of Athenian dukes was familiar to those for whom he wrote, and wherever chivalry was in esteem; and when he described a fatal battle in the plain of Thebes, the slaughter of knights, the despair of their ladies, he recalled a great catastrophe recent in men's memories.",0
wine,Elderberry,Elderberry wine has a unique flavor that changes considerably over time.,0
campaigners,group,"All that has changed after the arrival, last month, of a handful of socialist environmental campaigners from the group.",0
refrigerators,companies,"In 1946, Maytag began marketing a separate line of ranges and refrigerators made by other companies under the Maytag name.",0
boobs,outfit,Maybe a few times my boobs have popped out of an outfit but that happens.,0
film,date,"Lionsgate has announced that they have pulled the film from its release date, but as of yet have not announced when we can expect to dee the movie in theaters.",0
keys,memory,You have added keys into the memory on the remote systems.,0
conversation,debacle,The debacle was the topic of conversation for days.,0
steam,alarm,I forgot to shut the bathroom door before showering and the steam set off the smoke alarm on the wall between the bathroom and my bedroom.,1
whisky,rice,Mekong is a 35 percent (70 proof) rice whisky famous in Thailand as the drink of choice for the blue collar workforce.,0
buildings,villains,"A Katrina-like hurricane eventually collapses the slapdash apartment buildings the villains have constructed, killing the guilty and innocent alike.",0
article,arguments,This article introduces feminist and women's rights arguments.,0
beam,spark,Characteristics of a vacuum spark triggered by the transient hollowcathode discharge electron beam.,1
cake,Lemon,Lemon cake is my husband's favorite.,0
windmill,boy,"Some of you remember the story of William Kamkwamba, the boy who at 14 built a 12-watt windmill from improvised materials for his famine-stricken home in Africa.",0
socket,bulb,"She painted the socket of the bulb with black paint, using a cotton swab.",0
hydrogen,system,The fuel processor system of the invention generates hydrogen from a hydrocarbon compound or from mixtures of hydrocarbon compounds.,0
assembly,panel,The sliding bar assembly is attached to the removable panel and the bush is mounted to the panel's stationary support.,0
design,architects,The design unveiled yesterday by the architects is on a more human scale than the American and Spanish projects.,0
timer,machine,This particular X-ray machine has a timer on it that they used for exposure time.,0
dissertation,disparity,The disparity became the topic for her doctoral dissertation.,0
friend,countries,My friend travels into several countries in Northern Europe by himself.,0
document,settings,This document reflects the best browser settings for use with a Macintosh system.,0
paste,wrap,The paste was put inside a wrap which reminded me of a Chinese mu-shu wrapper.,0
cycling,football age,Sky transfer has taken cycling into the football age.,0
electrician,checks,The electrician carries out audibility checks throughout the building during the drill.,0
burlap,bucket,We placed the burlap into the bucket as lining.,0
recomendations,article,"That puts you a little above the recomendations from the article I linked, but not rediculously so.",0
leukocytes,tissues,The leukocytes migrated into the body tissues to take up a permanent residence at that location rather than remaining in the blood.,0
dehydrator,drying,A dehydrator is best for the drying of high moisture herbs.,0
dagger,wooden sheath,The dagger was inside a wooden sheath which is actually a walking stick.,0
current,Ships,Ships heading north and eastward across the North Atlantic stayed in the current.,0
floor,house,Jack and Jill are lying on the floor inside the house dead.,0
reference guides,system,"This revolutionary system contains DVD's reference guides, phone and online support and much more (It's like having your own personal weight loss coach 24/7).",0
bucket,painters,Professional painters use a 5-gallon bucket with a roller screen.,0
gas,container,A gas is enclosed in a container fitted with a piston of cross-sectional area 0.10 mz.,0
breathing,suffocation,"Each year, many infants and toddlers die due to suffocation from breathing small objects into their breathing passages and lungs.",1
flu shot,children,"The flu shot was given to young children, pregnant women, and elders first.",0
approaches,researchers,Transient reduced electronic dynamics at low temperatures has been attempted by researchers using QDT approaches.,0
provinces,union,"Ultimately, this began to shake the confidence of people in the union of the provinces.",0
appendix,Solutions,Solutions to these exercises have been provided in the appendix.,0
destruction,suffering,"Aware of the suffering caused by the destruction of life, I am committed to cultivating compassion and learning ways to protect the lives of people, animals, plants, and minerals.",1
story,edition,The story was related in the Adevarul newspaper's online edition.,0
cocaine,teddy bear,The cocaine was concealed inside a teddy bear.,0
earthquake,fire,"Even way back in the San Francisco earthquake, most of the damage was caused by fire after the earthquake.",1
piece,artist,These three-dimensional lithographs are similar to the paper constructions of Red Grooms and an impressive installation piece previously created by the artist.,0
fuel,crankcase,The fuel is leaked into a crankcase.,0
bearers,management,The management of the club consists of Thai office bearers and local expatriate volunteers.,0
village,conquistadors,"The promotion of tourist attractions in Baracoa, the first village founded by the Spanish conquistadors in Cuba, is the main goal of the Tourist Information Center (INFOTUR) in that eastern city.",0
student,organisation,A new student organisation is being established at UWS from the beginning of 2009.,0
bomb,rubbish bin,The bomb was discovered placed inside a rubbish bin.,0
aircraft,airport,The aircraft departed from the illegal airport of Lefkoniko the following day.,0
company,agreement,The company has entered into a reseller agreement.,0
people,poverty,"More people are falling into poverty, especially those already struggling to make ends meet.",0
decade,crop,The decade produced a bumper crop of great movies.,0
trail,elevation,The trail starts at an elevation of 5600' and steadily climbs to the top of a 6850' promontory overlooking Pine and Juniper Canyons.,0
TV,cabinet,The TV was in a cabinet that you can only see from the bed but not from the side because of the cabinet's door.,0
aisles,supermarket,The aisles in the supermarket are well-designed.,0
beer,brewery,"A microbrewery, or craft brewery, is a modern brewery which produces a limited amount of beer.",0
ale,barley,"Groups of them were gathered, drinking barley ale.",0
essay,study,The present essay is derived from a more comprehensive study.,0
ambassador,border,Venezuela sent an ambassador to the Palestine border.,0
smile,face,The smile runs away from the kid's face.,0
maps,descriptions,They are navigational maps based on realistic descriptions of harbours and coasts.,0
bottom,casket,The bottom is welded into each monoseal casket using a continuous weld aldong the entire seam.,0
pork,defense,He's stuffed pork into defense and homeland security.,0
intestines,gastrointestinal system,The intestines and appendix are part of the gastrointestinal system.,0
virus,cancer,"Liver cancer caused by HBV virus is among the first three causes of death from cancer in men, and a major cause of cancer in women.",1
caffeine withdrawal,headaches,"A common side effect of strict elimination after extended periods of use is headaches from caffeine withdrawal, which is also a clear sign of the addiction.",1
war,conquests,The war resulted in other collateral imperial conquests as well.,1
Backpackers,countries,Backpackers are travelling to several countries in a short period of time.,0
sheep,flock,Congenital renal disease was detected in a flock of sheep in the English Midlands over 2 successive years (1982 and 1983).,0
anthrax,suitcase,"The anthrax was in a suitcase, on its way to Canada.",0
Funds,project,Funds are moving into this new project.,0
paint,personnel,Management Unit personnel marked private lines with blue paint.,0
papers,results,"Published papers include results of original investigation, clinical reports, case history reports and review articles.",0
tablets,canteen,Water disinfection tablets were put into the canteen.,0
tea,cup,The tea was in a cup and not as the menu suggested in a pot.,0
moths,cocoon,"With one exception, the moths emerged from the cocoon during hours of darkness.",0
huts,huddle,"What passes for a town is a huddle of bubble-shaped huts, the movable homes of camel-thwacking nomads who somehow survive out here.",0
computer,machine,An MRI machine measures the response with a computer.,0
chamber,musician,"I hear it, too, in the lovely expansiveness of his work as a chamber musician.",0
injection,pupils,"The teenager fell seriously ill after receiving the injection, along with thousands of other pupils across Northern Ireland last Friday.",0
prophecies,rise,The most specific prophecies are on the topic of the rise and fall of leaders and organizations.,0
city,twins,When they became adults the twins established a city.,0
sun,light,The light that is currently reaching the Earth was generated in the sun approximately 100000 years ago.,1
population,country,Around 5% of the EU population was born in a third country and as many as one in 12 are living in a country different to the one in which they grew up.,0
panda,park,A panda moved into the suburban Darwin park.,0
program,prostitute,A former prostitute finds a professional job with the help of a training program.,0
linearity,applicability,The bounded applicability of the Perceptron arose from the linearity of its modifiable decision rule.,1
policeman,department,In addition to my passionate work with this firm and other moustache related activities I work as a policeman in Trondheim police department.,0
explosive,wave,The shock wave was generated by an explosive made from RDX.,1
building,wall,At that time there was also a Renaissance building founded by the wall.,0
trattoria,pair,Frankies 457 Spuntino is a cozy tin-ceilinged trattoria founded by a pair of Italian American pals from Queens - both named Frankie.,0
hormones,doctor,"In that case, the doctor stops the bleeding with hormones.",0
strings,violin,The violin is a string instrument with four strings usually tuned in perfect fifths.,0
ethanol,buffer,He added ethanol into the wash buffer.,0
beak,chicken,"To enable the animal to perform this wide range of activities, the beak of the chicken has an extensive nerve supply with numerous mechanoreceptors, thermoreceptors, and nociceptors.",0
turtles,bale,"It is okay to have a bale of turtles for pets, but they must be free of salmonella bacteria.",0
wine,Ginger,Ginger wine is a fortified wine made from a fermented blend of ground ginger and raisins that was first produced in England.,0
pepper,bottle,"The pepper was in a bottle, and the roll of butter was made around it.",0
tank,fuselage,"The fuselage accommodated a camera bay, flare bay and an additional fuel tank.",0
ferns,allies,"Lycophytes are vascular plants in the class Lycopodiopsida, a division of vascular plants known as Pteridophytes (the ferns and their allies).",0
department,reduction,The department achieved the goal with a 75% reduction in accidents.,0
robbers,circle,"Ching survives by latching on to a prostitute, played by Maggie Cheung, while Fung works his way in a circle of robbers.",0
vocabulary,languages,"The root vocabulary was generated from the world's six most widely spoken languages (Chinese, Hindi/Urdu, English, Spanish, Arabic and Russian).",0
boar,sounder,We sit up for almost an hour before a sounder of boar enter the arena.,0
pistol,battery slot,The 9-mm pistol was hidden in the battery slot of the laptop and could have been used in a possible hijacking attempt.,0
tumor,death,"In a literature review of 875 cases of Merkel cell carcinoma, the tumor was the cause of death in 34% of these patients.",1
assassins,cabal,"Anyway, there's a cabal of ninja assassins who traverse the globe killing people for 100 pounds of gold"", or the modern day equivalent.""",0
pain,yesterdays,For this moment with you gives me hope of happier tomorrows and eases the pain from sad yesterdays.,0
bug buddies,jug,One of the soft baby toys were four bug buddies in a jug with a mesh-top lid.,0
perturbation,instability,The instability grows from an perturbation whose initial amplitude is small.,1
praise,concern,"Both praise and blame cause concern, for they bring people hope and fear.",1
kitchen,apartment,This apartment has a recently redone kitchen and bathroom and gets lots of light.,0
conditions,health insurance,This article is about pre-existing conditions with respect to health insurance.,0
azeotrope,mixture,The azeotrope was distilled from an equimolar mixture.,0
ale,ginger,The key to drinking ginger ale for an upset stomach is to make sure it actually HAS ginger in it.,0
den,child-thieves,The dreary tenement scene is architecturally reminiscent of the neighbourhood of Fagin's den of child-thieves in Oliver Twist.,0
equations,sections,The exact equations are set out in later sections of this article.,0
skirt,bin,This skirt was sitting in a bin in my garage.,0
veil,doctor,"It shows a female doctor with a veil standing beside a female patient in bed, also wearing the veil.",0
files,shared folder,She moved the files into a shared folder.,0
folks,space,Virgin Galactic is determined to send folks into space.,0
election,spike,A method of mitigating the effect of a market spike caused by the triggering and the election of a conditional order includes monitoring conditional orders.,1
pheasants,bouquet,"It is a beautiful sight to watch a bouquet of pheasants fly from their nesting area, straight up into the sky.",0
process,Researchers,Researchers formed a mold using a silicon coating process.,0
water,bottle,"This video segment, adapted from ZOOM, demonstrates how to use a drinking straw and a bottle full of water to make low- and high-pitched sounds.",0
post,bed,"This paralyzed him so much that when trying to lay back on the bed, he fell on his back and hit his head on the bed post.",0
friend,relationship,My friend has entered into a new relationship.,0
wall,settlers,"The wall was built some 2000 years ago by the first settlers of New Zealand, the Waitahas, who were subsequently nearly exterminated by the Maoris.",0
output,body,The associated extra output of CO2 through the lungs acts as one of the principal buffering mechanisms of the body.,0
terror,deaths,The deaths of Israelis caused by terror are permanent and irreversible whereas the hardships faced by the Palestinians are temporary and reversible.,1
actors,movies,I notice that some Indian actors from Bollywood movies sometimes star in Punjabi movies.,0
Fruit,chute,Fruit is held in a chute or on pack or rotary tables prior to being loaded into a carton.,0
actors,company,"In 1752, William Hallam sent a company of twelve actors from Britain to the colonies with his brother Lewis as their manager.",0
magnet,micro-machine,The micro-machine was composed of a bulk magnet and a spiral structure.,0
parties,headquarters,On each occasion the search parties departed from Commissioner Tyers's headquarters at Eagle Point overlooking Lake King.,0
money,box,The club's president saw the money that was inside a box.,0
outsiders,pole,The outsiders are moving into the pole.,0
tract,method,"This short tract, among other things, contains a description of the psychosomatic method.",0
insurance cost,shipping price,The insurance cost has been added into the shipping price.,0
eyebrow,hair,"Most techniques to thicken"" the eyebrow hair are actually meant to give the appearance of thicker eyebrows, without really affecting the eyebrow hair growth itself.""",0
Job dissatisfaction,stress,Job dissatisfaction is one of the main causes of stress and stress is one of the main causes of illness.,1
hinge,jaw,There is a cluster of nerves that is located below each ear and at the hinge of the jaw.,0
money,schools,"The town poured money into schools, streetscapes and new buildings for city services.",0
stolen property,trunk,"This stolen property was in a trunk which was locked, and was in her room.",0
injection,furrows,The doctor implanted an injection into three vertical glabellar furrows.,0
atlas,mapmaker,"These maps are from an atlas made by the French mapmaker, Guillaume De L'Isle in about 1740.",0
message,president,"Know that you are in our thoughts and our prayers,"" the president said in a message released two days early because of Christmas.""",0
storm runoff,creek,"For the past hundred or so years, the culverts have drained storm runoff into San Ramon creek.",0
vehicle,premises,A vehicle has been delivered to the premises of EADS.,0
delicacy,birds,We recoil at the Roman delicacy made by drowning tiny birds in wine before consuming them whole.,0
ideas,topics,"Students express their ideas and opinions on topics of interest, and illustrate their writings with drawings and photos.",0
book,press,"And, even stranger, a book published by an academic press is made into a play.",0
